species	phylum	habitat	mating_system	range_cat	sexual_system	abbrv	neut_model_conf	genome_species	self_est	maplen_data_source	diversity_data_source	site_type	hcn	num_markers	parpath	pred_pi	impact_of_sel	log10_size	log10_range	num_chr	totalMb_covered	ave_rec	assembly_size	selfing	map_length	genome_size	fecundity	propagule	bodymass_g	diversity	size	log10_diversity	social	species_orig	is_terrestrial	n_occ	range	id	kingdom	superphylum	subphylum	class	order	family	genus	clean_name	redlist_cat	log10_body_mass	log10_body_mass_pred	log10_popsize	log10_density	log10_density_pred	pred_log10_body_mass	pred_log10_density	pred_log10_N	RS	log10_RS	log10_map_length	species_lower
Scylla paramamosain	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	44	212	FALSE	NA	NA	-0.6989700043360187	6.887199698065927	NA	NA	NA	NA	NA	27.464000000000002	1.60392	NA	NA	NA	NA	0.2	NA	FALSE	Scylla paramamosain	FALSE	190	7712580.287881586	660316	Animalia	Ecdysozoa	Crustacea	Malacostraca	Decapoda	Portunidae	Scylla	Scylla paramamosain	NA	2.263255714149917	2.2729908075720724	9.112922944421852	2.2257232463559258	2.224805363198018	2.2634116487352474	2.2257283877230414	9.112928085788967	38562901.43940793	7.586169702401945	1.4387637904176938	scylla paramamosain
Sepia officinalis	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-0.6575773191777937	6.8207097920437505	NA	NA	NA	NA	NA	NA	NA	2.2	0.02	1000	0.00212886	0.22	-2.6718528980857053	FALSE	Sepia officinalis	FALSE	5396	6617741.395682187	82363	Animalia	Lophozoa	NA	Cephalopoda	Sepiida	Sepiidae	Sepia	Sepia officinalis	LC	2.3956101702533434	2.4030015211371825	8.946327353461475	2.1256175614177253	2.110302991531934	2.3958750510517968	2.125537079006005	8.946246871049755	30080642.707646303	7.478287111221544	NA	sepia officinalis
Seriola quinqueradiata	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	24	2081	FALSE	NA	NA	0.17609125905568124	6.338394800854769	NA	NA	NA	NA	NA	11.28595	0.81174	NA	NA	NA	NA	1.5	NA	FALSE	Seriola quinqueradiata	FALSE	594	2179690.3468767335	168698	Animalia	NA	Vertebrata	Teleostei	Perciformes	Carangidae	Seriola	Seriola quinqueradiata	LC	5.061292544345068	5.061591669730879	6.44783574274399	0.1094409418892214	0.10798691837197538	5.0637516542506855	0.10763595540891036	6.44603075626368	1453126.8979178222	6.162303541799088	1.0525381218889935	seriola quinqueradiata
Sistrurus catenatus	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.16749108729376366	6.635063002966482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.115e-4	0.68	-3.5065419490048115	FALSE	Sistrurus catenatus	TRUE	4235	4315816.817080151	174304	Animalia	NA	Vertebrata	Reptilia	Squamata	Viperidae	Sistrurus	Sistrurus catenatus	LC	3.962676825070239	3.964248123750628	7.575436897924846	0.9403738949583647	0.9310489537732471	3.964231620713868	0.9392796335427205	7.574342636509202	6346789.436882575	6.802554090260246	NA	sistrurus catenatus
Sparus aurata	Chordata	NA	NA	NA	hermaphrodite	NA	NA	NA	NA	Stapley et al.	NA	NA	24	12085	FALSE	NA	NA	-0.4559319556497244	6.69395020549184	NA	NA	NA	NA	NA	38.99	0.9291	NA	NA	NA	NA	0.35	NA	FALSE	Sparus aurata	FALSE	1970	4942540.145041159	647901	Animalia	NA	Vertebrata	Teleostei	Perciformes	Sparidae	Sparus	Sparus aurata	LC	3.0403777738411994	3.0423416013578333	8.33190075150748	1.6379505460156394	1.6307828065916417	3.0411733884798506	1.6374529455081963	8.331403151000035	14121543.27154617	7.149882161141564	1.5909532351879858	sparus aurata
Spermophilus parryii	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.4089353929735008	6.548391449055511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0025900000000000003	0.39	-2.586700235918748	FALSE	Spermophilus parryii	TRUE	1747	3535016.5310139745	930321	Animalia	NA	Vertebrata	Mammalia	Rodentia	Sciuridae	Spermophilus	Spermophilus parryii	NA	3.1906508104409084	3.189557662878607	8.072683674078906	1.5242922250233955	1.530576967321317	3.1915701207884455	1.523697408709023	8.072088857764534	9064144.951317882	6.957326842029011	NA	spermophilus parryii
Strongylocentrotus droebachiensis	Echinodermata	Marine	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.3010299956639813	7.432537521745695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014499999999999999	0.05	-1.8386319977650252	FALSE	Strongylocentrotus droebachiensis	FALSE	4054	27073070.970619414	157969	Animalia	NA	Echinozoa	Echinoidea	Echinoida	Strongylocentrotidae	Strongylocentrotus	Strongylocentrotus droebachiensis	NA	0.3381493242347366	0.3426394975680395	11.114306143640558	3.681768621894863	3.683173216351693	0.3367206272389778	3.6830191681287188	11.115556689874413	541461419.4123882	8.733567517409677	NA	strongylocentrotus droebachiensis
Strongylocentrotus pallidus	Echinodermata	Marine	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.0969100130080565	7.159342353691186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02492	0.08	-1.603451962012868	FALSE	Strongylocentrotus pallidus	FALSE	478	14432526.170952301	157972	Animalia	NA	Echinozoa	Echinoidea	Echinoida	Strongylocentrotidae	Strongylocentrotus	Strongylocentrotus pallidus	NA	0.9908296029118858	0.9905777918899391	10.347459244724982	3.1881168910337965	3.189074343117796	0.9899381529936724	3.188945200242339	10.348287553933526	180406577.13690376	8.256252366699242	NA	strongylocentrotus pallidus
Strongylocentrotus purpuratus	Echinodermata	Marine	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1	6.9124985569983615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0169	0.1	-1.7721132953863266	FALSE	Strongylocentrotus purpuratus	FALSE	2559	8175203.216182709	157975	Animalia	NA	Echinozoa	Echinoidea	Echinoida	Strongylocentrotidae	Strongylocentrotus	Strongylocentrotus purpuratus	NA	1.3007025191923267	1.3065140795222197	9.866244491123755	2.9537459341253944	2.948001922550731	1.3000661379871126	2.9543737779258805	9.866872334924242	81752032.16182709	7.9124985569983615	NA	strongylocentrotus purpuratus
Sus scrofa	Chordata	NA	NA	NA	gonochorous	sscr	low	Sus scrofa	NA	Stapley et al.	Corbett-Detig et al.	NA	20	38599	FALSE	0.00464866163635456	0.0517251722591282	0.14814591199207172	7.460641518337865	18	2365	0.6687844788035141	2808509378	0	18.079372729138502	2.8661320000000003	NA	NA	NA	0.00440820881243972	1.40652	-2.3557378415740495	FALSE	Sus scrofa	TRUE	30000	28882947.99871654	180722	Animalia	NA	Vertebrata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	LC	4.9719363888531705	4.968475799756551	7.63766657799922	0.17702505966135584	0.16873134893928493	4.9743219461558255	0.17527788016330081	7.635919398501166	20535042.51536881	7.312495606345792	1.257183358384941	sus scrofa
Symphalangus syndactylus	Chordata	Terrestrial	Obligatory outcrossing	Narrow endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.23723143637960817	5.666175429831628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00168	0.57912	-2.774690718274137	FALSE	Symphalangus syndactylus	TRUE	432	463634.1632805474	944293	Animalia	NA	Vertebrata	Mammalia	Primates	Hylobatidae	Symphalangus	Symphalangus syndactylus	EN	3.73967979222648	3.745288228987969	6.775212106302741	1.1090366764711126	1.1015375779063565	3.741051030149568	1.1080866780382452	6.774262107869873	800583.9260957098	5.9034068662112364	NA	symphalangus syndactylus
Taeniopygia guttata	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	gonochorous	NA	NA	NA	NA	Stapley et al.	Leffler et al.	NA	35	1920	FALSE	NA	NA	-0.9823824266603265	5.488550716500444	NA	NA	NA	NA	NA	14.79	1.2225	NA	NA	NA	0.0060750000000000005	0.10414	-2.2164537177296504	FALSE	Taeniopygia guttata	TRUE	30000	308000	563276	Animalia	NA	Vertebrata	Aves	Passeriformes	Estrildidae	Taeniopygia	Taeniopygia guttata	LC	1.3570352825373833	1.356527617375792	8.39968962381964	2.9111389073191964	2.9110430671892535	1.356445271068571	2.911730307888288	8.400281024388732	2957557.1346264645	6.470933143160771	1.1699681739968923	taeniopygia guttata
Takifugu rubripes	Chordata	Marine	Obligatory outcrossing	Broad endemic	gonochorous	NA	NA	NA	NA	Stapley et al.	Leffler et al.	NA	22	1220	FALSE	NA	NA	-0.3979400086720376	6.341461860793294	NA	NA	NA	NA	NA	16.963	0.3912	NA	NA	NA	0.004	0.4	-2.3979400086720375	FALSE	Takifugu rubripes	FALSE	169	2195138.166343842	646410	Animalia	NA	Vertebrata	Teleostei	Tetraodontiformes	Tetraodontidae	Takifugu	Takifugu rubripes	NT	3.225808909107507	3.22728002505499	7.839162419379751	1.4977005585864576	1.503539802306259	3.226757159483382	1.4970829975202031	7.838544858313497	5487845.415859605	6.739401869465332	1.2295026620850735	takifugu rubripes
Thunnus orientalis	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	24	470	FALSE	NA	NA	NA	7.768449876957119	NA	NA	NA	NA	NA	11.626	0.8	NA	NA	NA	NA	NA	NA	FALSE	Thunnus orientalis	FALSE	467	58674564.7886925	172422	Animalia	NA	Vertebrata	Teleostei	Perciformes	Scombridae	Thunnus	Thunnus orientalis	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0654303186203693	thunnus orientalis
Thymelicus lineola	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.8860566476931633	7.037319222816301	NA	NA	NA	NA	NA	NA	NA	13.2	7.71e-4	NA	0.0316444	0.013000000000000001	-1.4997031344390943	FALSE	Thymelicus lineola	TRUE	30000	10897307.922385817	188609	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Hesperiidae	Thymelicus	Thymelicus lineola	NA	-1.532492409669423	-1.535728806129766	12.133939127845338	5.096619905029037	5.103563949614136	-1.5354609062232623	5.099080621428831	12.136399844245132	838254455.5681397	8.923375870509464	NA	thymelicus lineola
Thymelicus sylvestris	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.8664610916297824	6.74733037801098	NA	NA	NA	NA	NA	NA	NA	13.2	8.99e-4	NA	0.0227798	0.013600000000000001	-1.642450093219064	FALSE	Thymelicus sylvestris	TRUE	30000	5588951.97762993	188608	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Hesperiidae	Thymelicus	Thymelicus sylvestris	NA	-1.4698349822785926	-1.4681460672466924	11.79655962563349	5.0492292476225105	5.037812051790561	-1.4727519030136857	5.051649429189831	11.79897980720081	410952351.29631835	8.613791469640763	NA	thymelicus sylvestris
Tigriopus californicus	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	12	190	FALSE	NA	NA	-2.5228787452803374	5.416293077363389	NA	NA	NA	NA	NA	4.01	0.2445	NA	NA	NA	NA	0.003	NA	FALSE	Tigriopus californicus	FALSE	793	260791.28686688337	86374	Animalia	Ecdysozoa	Crustacea	Maxillopoda	Harpacticoida	Harpacticidae	Tigriopus	Tigriopus californicus	NA	-3.568751764156974	-3.569208859319465	12.053028392133564	6.636735314770174	6.649952199701741	-3.5733963867147125	6.640513343980995	12.056806421344385	86930428.95562778	7.9391718226437265	0.6031443726201823	tigriopus californicus
Trachemys scripta	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-0.6840296545430823	7.394943492095814	NA	NA	NA	NA	NA	NA	NA	0.0822	0.0339	240	0.00909918	0.207	-2.0409977436702427	FALSE	Trachemys scripta	TRUE	30000	24828100.352929834	173819	Animalia	NA	Vertebrata	Reptilia	Testudines	Emydidae	Trachemys	Trachemys scripta	LC	2.311027968191429	2.3041735233112233	9.584534413536815	2.1895909214410003	2.1969452877275755	2.3112232260177246	2.1895651576082837	9.584508649704098	119942513.78226973	8.078973146638896	NA	trachemys scripta
Tribolium castaneum	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	10	424	FALSE	NA	NA	-2.474955192963155	7.01636238502805	NA	NA	NA	NA	NA	5.71	0.202935	NA	NA	NA	NA	0.00335	NA	FALSE	Tribolium castaneum	TRUE	2203	10383945.140265554	187246	Animalia	Ecdysozoa	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Tribolium	Tribolium castaneum	NA	-3.415514648052066	-3.4173871981796826	13.537197510886948	6.520835125858898	6.525333353159379	-3.420033135049273	6.524514021717318	13.540876406745367	3099685116.4971805	9.491317577991206	0.756636108245848	tribolium castaneum
Tribolium confusum	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	8	137	FALSE	NA	NA	-2.3010299956639813	6.977096072348315	NA	NA	NA	NA	NA	9.68	0.245	NA	NA	NA	NA	0.005	NA	FALSE	Tribolium confusum	TRUE	1246	9486282.906684648	187247	Animalia	Ecdysozoa	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Tribolium	Tribolium confusum	NA	-2.8593831769184743	-2.8526983287615226	13.077303714459985	6.100207642111671	6.108463067879018	-2.863443889998867	6.103526761053693	13.080622833402009	1897256581.3369296	9.278126068012297	0.9858753573083937	tribolium confusum
Tripylus abatoides	Echinodermata	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.4202164033831899	6.790883292313796	NA	NA	NA	NA	NA	NA	NA	NA	0.002	NA	0.0087074	0.038	-2.0601115044893152	FALSE	Tripylus abatoides	FALSE	136	6178503.432884864	NA	Animalia	NA	NA	Echinoidea	Spatangoida	Prenasteridae	Tripylus	Tripylus abatoides	NA	-0.04295308814313092	-0.04347480814420046	10.760896973316264	3.9700136810024667	3.971503339152884	-0.04469548568107662	3.9715107729865156	10.762394065300311	162592195.60223326	8.211099695696987	NA	tripylus abatoides
Tupaia belangeri	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.7508016426088872	6.413570365859472	NA	NA	NA	NA	NA	NA	NA	0.0205	0.0975	200	0.00532	0.1775	-2.2740883677049517	FALSE	Tupaia belangeri	TRUE	819	2591614.289443956	573217	Animalia	NA	Vertebrata	Mammalia	Scandentia	Tupaiidae	Tupaia	Tupaia belangeri	LC	2.0975223661844034	2.0982915240270574	8.764645268696265	2.351074902836794	2.3431291631005147	2.097541879064107	2.3511872617162606	8.764757627575733	14600643.884191303	7.164372008468359	NA	tupaia belangeri
Varecia variegata	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-0.2620126736665692	NA	NA	NA	NA	NA	NA	NA	NA	0.006	0.513	3670	NA	0.547	NA	FALSE	Varecia variegata	NA	NA	NA	572873	Animalia	NA	Vertebrata	Mammalia	Primates	Lemuridae	Varecia	Varecia variegata	CR	NA	NA	NA	NA	NA	3.661746993890584	1.16806985105341	NA	NA	NA	NA	varecia variegata
Varecia variegata variegata	Chordata	Terrestrial	Obligatory outcrossing	Island	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.2984320149440726	5.199391017706269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00375	0.503	-2.425968732272281	FALSE	Varecia variegata variegata	TRUE	1344	158267.23594783468	945071	Animalia	NA	Vertebrata	Mammalia	Primates	Lemuridae	Varecia	Varecia variegata variegata	NA	3.543988953177225	3.544744026430772	6.456437561437527	1.2570465437312577	1.2540338779156264	3.545199110193142	1.2562231431449327	6.455614160851201	314646.59234161966	5.4978230326503414	NA	varecia variegata variegata
Vespula vulgaris	Arthropoda	NA	NA	NA	male.haploid	NA	NA	NA	NA	Stapley et al.	NA	NA	25	NA	FALSE	NA	NA	-1.8386319977650252	7.169638327944657	NA	NA	NA	NA	NA	21.29	0.2198	NA	NA	NA	NA	0.0145	NA	TRUE	Vespula vulgaris	TRUE	25713	14778771.28030194	154274	Animalia	Ecdysozoa	Hexapoda	Insecta	Hymenoptera	Vespidae	Vespula	Vespula vulgaris	NA	-1.380850550168388	-1.3840502830356445	12.151564609067362	4.981926281122705	4.982723505088621	-1.3836942242808083	4.984288896185964	12.153927224130621	1019225605.5380647	9.008270325709683	1.3281756614383224	vespula vulgaris
Xenopus tropicalis	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	10	2886	FALSE	NA	NA	-1.3819519032879073	5.780709702420767	NA	NA	NA	NA	NA	16.68	1.4404	NA	NA	NA	NA	0.0415	NA	FALSE	Xenopus tropicalis	TRUE	2335	603545.0639413303	1097472	Animalia	NA	Vertebrata	Amphibia	Anura	Pipidae	Xenopus	Xenopus tropicalis	LC	0.0793988945519153	0.08586336978920033	9.658183023303712	3.8774733208829457	3.8777108757114314	0.07775720979369094	3.8788912599664056	9.659600962387172	14543254.552803138	7.162661605708674	1.2221960463017199	xenopus tropicalis
Xiphophorus maculatus	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	24	16114	FALSE	NA	NA	-1.6382721639824072	6.695356489021613	NA	NA	NA	NA	NA	13.283	0.88509	NA	NA	NA	NA	0.023	NA	FALSE	Xiphophorus maculatus	TRUE	1279	4958570.462242459	165922	Animalia	NA	Vertebrata	Teleostei	Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus maculatus	DD	-0.7401934697228119	-0.7326879972740183	11.19272473004028	4.497368241018669	4.489611691779917	-0.7425097935300018	4.499316397197951	11.194672886219564	215590020.0974982	8.33362865300402	1.1232961726453141	xiphophorus maculatus
Zonotrichia albicollis	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.7690914806792355	6.905256048748451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0066	0.17018	-2.1804560644581312	FALSE	Zonotrichia albicollis	TRUE	30000	8040000	179462	Animalia	NA	Vertebrata	Aves	Passeriformes	Emberizidae	Zonotrichia	Zonotrichia albicollis	LC	2.0390400145136356	2.0344064660675985	9.300563809648022	2.3953077608995708	2.397678145727837	2.039011388245352	2.395457953638907	9.300714002387359	47244094.488188975	7.674347529427687	NA	zonotrichia albicollis
